,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
645,2021-02-09,TeamScore,Houston Rockets,25,KNeighborsRegressor,5,112,111.89,114.9,5.0,110.38,Under,Not conclusive,101,Correct,1,472,0.83,1.9700000000000144,0.42,,22.669999999999984,0,67,33.84
1402,2021-02-09,TeamScore,Philadelphia 76ers,26,KNeighborsRegressor,5,118,114.6,111.6,3.0,114.0,Under,Prediction is UNDER 118,119,Incorrect,1,473,-1.0,0.9700000000000144,0.21,-1.0,21.669999999999984,1,68,31.87
583,2021-02-09,TeamScore,Golden State Warriors,26,KNeighborsRegressor,5,112,117.52,112.8,5.0,119.24,Over,Not conclusive,114,Correct,1,474,0.83,1.8000000000000145,0.38,,21.669999999999984,0,68,31.87
1654,2021-02-09,TeamScore,San Antonio Spurs,26,KNeighborsRegressor,5,115,111.79,110.8,5.0,111.18,Under,Not conclusive,91,Correct,1,475,0.83,2.6300000000000145,0.55,,21.669999999999984,0,68,31.87
1590,2021-02-09,TeamScore,Sacramento Kings,25,KNeighborsRegressor,5,113,112.87,109.8,4.0,116.74,Over,Not conclusive,111,Incorrect,1,476,-1.0,1.6300000000000145,0.34,,21.669999999999984,0,68,31.87
519,2021-02-09,TeamScore,Detroit Pistons,25,KNeighborsRegressor,5,116,107.04,124.9,9.0,109.88,Under,Not conclusive,122,Incorrect,1,477,-1.0,0.6300000000000145,0.13,,21.669999999999984,0,68,31.87
143,2021-02-09,TeamScore,Brooklyn Nets,27,KNeighborsRegressor,5,120,123.54,112.1,5.0,116.88,Under,Not conclusive,111,Correct,1,478,0.83,1.4600000000000146,0.31,,21.669999999999984,0,68,31.87
1149,2021-02-10,TeamScore,New Orleans Pelicans,25,KNeighborsRegressor,5,115,118.97,109.8,5.0,115.54,Over,Not conclusive,116,Correct,1,479,0.83,2.2900000000000147,0.48,,21.669999999999984,0,68,31.87
144,2021-02-10,TeamScore,Brooklyn Nets,28,KNeighborsRegressor,5,122,123.25,110.8,4.0,119.7,Under,Not conclusive,104,Correct,1,480,0.83,3.1200000000000148,0.65,,21.669999999999984,0,68,31.87
709,2021-02-10,TeamScore,Indiana Pacers,26,KNeighborsRegressor,5,118,112.48,125.0,9.0,111.96,Under,Not conclusive,94,Correct,1,481,0.83,3.950000000000015,0.82,,21.669999999999984,0,68,31.87
267,2021-02-10,TeamScore,Chicago Bulls,25,KNeighborsRegressor,5,116,110.08,114.9,5.0,112.36,Under,Not conclusive,129,Incorrect,1,482,-1.0,2.950000000000015,0.61,,21.669999999999984,0,68,31.87
1087,2021-02-10,TeamScore,Minnesota Timberwolves,26,KNeighborsRegressor,5,104,108.26,107.9,6.0,108.52,Over,Prediction is OVER 104,112,Correct,1,483,0.83,3.780000000000015,0.78,0.83,22.499999999999982,1,69,32.61
1840,2021-02-10,TeamScore,Washington Wizards,23,KNeighborsRegressor,5,113,107.19,108.4,4.0,102.18,Under,Prediction is UNDER 113,115,Incorrect,1,484,-1.0,2.780000000000015,0.57,-1.0,21.499999999999982,1,70,30.71
395,2021-02-10,TeamScore,Dallas Mavericks,27,KNeighborsRegressor,5,112,114.48,116.1,7.0,108.96,Under,Not conclusive,118,Incorrect,1,485,-1.0,1.780000000000015,0.37,,21.499999999999982,0,70,30.71
1275,2021-02-10,TeamScore,Oklahoma City Thunder,25,KNeighborsRegressor,5,101,110.8,104.9,5.0,105.6,Over,Not conclusive,113,Correct,1,486,0.83,2.610000000000015,0.54,,21.499999999999982,0,70,30.71
1024,2021-02-10,TeamScore,Milwaukee Bucks,26,KNeighborsRegressor,5,115,124.44,106.2,5.0,122.28,Over,Not conclusive,124,Correct,1,487,0.83,3.440000000000015,0.71,,21.499999999999982,0,70,30.71
456,2021-02-10,TeamScore,Denver Nuggets,25,KNeighborsRegressor,5,114,114.85,115.3,9.0,113.7,Under,Not conclusive,133,Incorrect,1,488,-1.0,2.440000000000015,0.5,,21.499999999999982,0,70,30.71
1717,2021-02-10,TeamScore,Toronto Raptors,26,KNeighborsRegressor,5,120,118.3,117.6,7.0,121.8,Over,Not conclusive,137,Correct,1,489,0.83,3.270000000000015,0.67,,21.499999999999982,0,70,30.71
1464,2021-02-10,TeamScore,Phoenix Suns,25,KNeighborsRegressor,5,110,108.17,112.5,4.0,108.54,Under,Not conclusive,125,Incorrect,1,490,-1.0,2.270000000000015,0.46,,21.499999999999982,0,70,30.71
332,2021-02-10,TeamScore,Cleveland Cavaliers,27,KNeighborsRegressor,5,104,103.36,108.4,6.0,103.72,Under,Not conclusive,95,Correct,1,491,0.83,3.100000000000015,0.63,,21.499999999999982,0,70,30.71
15,2021-02-10,TeamScore,Atlanta Hawks,25,KNeighborsRegressor,5,114,113.48,121.8,9.0,113.76,Under,Not conclusive,117,Incorrect,1,492,-1.0,2.100000000000015,0.43,,21.499999999999982,0,70,30.71
836,2021-02-10,TeamScore,Los Angeles Lakers,27,KNeighborsRegressor,5,113,109.49,113.0,5.0,110.38,Under,Not conclusive,114,Incorrect,1,493,-1.0,1.1000000000000152,0.22,,21.499999999999982,0,70,30.71
206,2021-02-10,TeamScore,Charlotte Hornets,27,KNeighborsRegressor,5,107,116.31,118.0,8.0,111.42,Over,Prediction is OVER 107,114,Correct,1,494,0.83,1.9300000000000153,0.39,0.83,22.32999999999998,1,71,31.45
773,2021-02-10,TeamScore,Los Angeles Clippers,27,KNeighborsRegressor,5,117,114.16,114.5,6.0,111.52,Under,Not conclusive,119,Incorrect,1,495,-1.0,0.9300000000000153,0.19,,22.32999999999998,0,71,31.45
893,2021-02-10,TeamScore,Memphis Grizzlies,21,KNeighborsRegressor,5,112,115.15,109.8,6.0,111.5,Under,Not conclusive,130,Incorrect,1,496,-1.0,-0.06999999999998474,-0.01,,22.32999999999998,0,71,31.45
1340,2021-02-11,TeamScore,Orlando Magic,27,KNeighborsRegressor,5,105,104.45,108.6,5.0,101.5,Under,Not conclusive,105,Incorrect,1,497,-1.0,-1.0699999999999847,-0.22,,22.32999999999998,0,71,31.45
520,2021-02-11,TeamScore,Detroit Pistons,26,KNeighborsRegressor,5,112,108.97,112.1,5.0,106.54,Under,Not conclusive,95,Correct,1,498,0.83,-0.23999999999998478,-0.05,,22.32999999999998,0,71,31.45
710,2021-02-11,TeamScore,Indiana Pacers,27,KNeighborsRegressor,5,114,111.77,112.1,5.0,111.14,Under,Not conclusive,111,Correct,1,499,0.83,0.5900000000000152,0.12,,22.32999999999998,0,71,31.45
584,2021-02-11,TeamScore,Golden State Warriors,27,KNeighborsRegressor,5,114,118.15,114.4,7.0,114.5,Over,Prediction is OVER 114,111,Incorrect,1,500,-1.0,-0.4099999999999848,-0.08,-1.0,21.32999999999998,1,72,29.62
1403,2021-02-11,TeamScore,Philadelphia 76ers,27,KNeighborsRegressor,5,117,114.22,113.5,6.0,111.04,Under,Not conclusive,114,Correct,1,501,0.83,0.42000000000001514,0.08,,21.32999999999998,0,72,29.62
1718,2021-02-11,TeamScore,Toronto Raptors,27,KNeighborsRegressor,5,0,121.29,108.4,6.0,115.98,Over,Prediction is OVER 0,106,Correct,1,502,0.83,1.250000000000015,0.25,0.83,22.15999999999998,1,73,30.36
78,2021-02-11,TeamScore,Boston Celtics,25,KNeighborsRegressor,5,0,111.31,112.5,5.0,103.02,Over,Not conclusive,120,Correct,1,503,0.83,2.080000000000015,0.41,,22.15999999999998,0,73,30.36
961,2021-02-11,TeamScore,Miami Heat,26,KNeighborsRegressor,5,104,102.98,107.5,4.0,103.96,Under,Not conclusive,101,Correct,1,504,0.83,2.9100000000000152,0.58,,22.15999999999998,0,73,30.36
1527,2021-02-11,TeamScore,Portland Trail Blazers,25,KNeighborsRegressor,5,114,114.04,109.8,4.0,111.28,Under,Not conclusive,118,Incorrect,1,505,-1.0,1.9100000000000152,0.38,,22.15999999999998,0,73,30.36
646,2021-02-11,TeamScore,Houston Rockets,26,KNeighborsRegressor,5,108,108.3,104.0,2.0,102.4,Under,Not conclusive,94,Correct,1,506,0.83,2.7400000000000153,0.54,,22.15999999999998,0,73,30.36
774,2021-02-12,TeamScore,Los Angeles Clippers,28,KNeighborsRegressor,5,118,115.43,110.7,6.0,115.06,Under,Not conclusive,125,Incorrect,1,507,-1.0,1.7400000000000153,0.34,,22.15999999999998,0,73,30.36
1088,2021-02-12,TeamScore,Minnesota Timberwolves,27,KNeighborsRegressor,5,107,108.72,115.0,7.0,109.84,Over,Prediction is OVER 107,114,Correct,1,508,0.83,2.5700000000000154,0.51,0.83,22.989999999999977,1,74,31.07
894,2021-02-12,TeamScore,Memphis Grizzlies,22,KNeighborsRegressor,5,103,116.22,102.2,4.0,108.24,Over,Not conclusive,105,Correct,1,509,0.83,3.4000000000000155,0.67,,22.989999999999977,0,74,31.07
16,2021-02-12,TeamScore,Atlanta Hawks,26,KNeighborsRegressor,5,114,113.56,112.8,5.0,113.92,Under,Not conclusive,114,Incorrect,1,510,-1.0,2.4000000000000155,0.47,,22.989999999999977,0,74,31.07
521,2021-02-12,TeamScore,Detroit Pistons,27,KNeighborsRegressor,5,0,107.45,108.4,6.0,98.5,Over,Prediction is OVER 0,108,Correct,1,511,0.83,3.2300000000000155,0.63,0.83,23.819999999999975,1,75,31.76
1781,2021-02-12,TeamScore,Utah Jazz,27,KNeighborsRegressor,5,115,117.12,115.1,4.0,117.64,Over,Not conclusive,129,Correct,1,512,0.83,4.060000000000016,0.79,,23.819999999999975,0,75,31.76
333,2021-02-12,TeamScore,Cleveland Cavaliers,28,KNeighborsRegressor,5,108,102.08,113.5,6.0,101.96,Under,Not conclusive,110,Incorrect,1,513,-1.0,3.0600000000000156,0.6,,23.819999999999975,0,75,31.76
1150,2021-02-12,TeamScore,New Orleans Pelicans,26,KNeighborsRegressor,5,113,119.77,122.3,9.0,116.94,Over,Prediction is OVER 113,130,Correct,1,514,0.83,3.8900000000000157,0.76,0.83,24.649999999999974,1,76,32.43
1276,2021-02-12,TeamScore,Oklahoma City Thunder,26,KNeighborsRegressor,5,108,112.05,109.1,7.0,112.3,Over,Prediction is OVER 108,95,Incorrect,1,515,-1.0,2.8900000000000157,0.56,-1.0,23.649999999999974,1,77,30.71
1655,2021-02-12,TeamScore,San Antonio Spurs,27,KNeighborsRegressor,5,112,109.27,116.1,7.0,110.74,Under,Not conclusive,125,Incorrect,1,516,-1.0,1.8900000000000157,0.37,,23.649999999999974,0,77,30.71
1025,2021-02-12,TeamScore,Milwaukee Bucks,27,KNeighborsRegressor,5,114,123.8,106.2,5.0,125.0,Over,Not conclusive,115,Correct,1,517,0.83,2.7200000000000157,0.53,,23.649999999999974,0,77,30.71
1528,2021-02-12,TeamScore,Portland Trail Blazers,26,KNeighborsRegressor,5,115,114.37,115.9,9.0,108.54,Under,Not conclusive,129,Incorrect,1,518,-1.0,1.7200000000000157,0.33,,23.649999999999974,0,77,30.71
268,2021-02-12,TeamScore,Chicago Bulls,26,KNeighborsRegressor,5,111,110.51,107.9,6.0,108.82,Under,Not conclusive,106,Correct,1,519,0.83,2.550000000000016,0.49,,23.649999999999974,0,77,30.71
1341,2021-02-12,TeamScore,Orlando Magic,28,KNeighborsRegressor,5,109,104.74,117.5,5.0,105.68,Under,Not conclusive,123,Incorrect,1,520,-1.0,1.5500000000000158,0.3,,23.649999999999974,0,77,30.71
207,2021-02-12,TeamScore,Charlotte Hornets,28,KNeighborsRegressor,5,114,117.03,113.4,5.0,112.26,Under,Not conclusive,120,Incorrect,1,521,-1.0,0.5500000000000158,0.11,,23.649999999999974,0,77,30.71
1591,2021-02-12,TeamScore,Sacramento Kings,26,KNeighborsRegressor,5,116,114.53,115.3,8.0,115.46,Under,Not conclusive,112,Correct,1,522,0.83,1.3800000000000159,0.26,,23.649999999999974,0,77,30.71
1215,2021-02-12,TeamScore,New York Knicks,28,KNeighborsRegressor,5,111,104.71,113.7,6.0,107.42,Under,Not conclusive,109,Correct,1,523,0.83,2.210000000000016,0.42,,23.649999999999974,0,77,30.71
837,2021-02-12,TeamScore,Los Angeles Lakers,28,KNeighborsRegressor,5,111,110.93,116.7,7.0,110.66,Under,Not conclusive,115,Incorrect,1,524,-1.0,1.210000000000016,0.23,,23.649999999999974,0,77,30.71
1841,2021-02-12,TeamScore,Washington Wizards,24,KNeighborsRegressor,5,107,109.92,101.3,4.0,102.24,Under,Not conclusive,91,Correct,1,525,0.83,2.040000000000016,0.39,,23.649999999999974,0,77,30.71
396,2021-02-12,TeamScore,Dallas Mavericks,28,KNeighborsRegressor,5,114,115.28,117.6,5.0,110.56,Under,Not conclusive,143,Incorrect,1,526,-1.0,1.040000000000016,0.2,,23.649999999999974,0,77,30.71
457,2021-02-12,TeamScore,Denver Nuggets,26,KNeighborsRegressor,5,116,114.82,114.3,6.0,114.64,Under,Not conclusive,97,Correct,1,527,0.83,1.870000000000016,0.35,,23.649999999999974,0,77,30.71
79,2021-02-12,TeamScore,Boston Celtics,26,KNeighborsRegressor,5,0,108.82,113.3,5.0,106.64,Over,Not conclusive,102,Correct,1,528,0.83,2.700000000000016,0.51,,23.649999999999974,0,77,30.71
145,2021-02-13,TeamScore,Brooklyn Nets,29,KNeighborsRegressor,5,120,120.91,109.9,5.0,120.62,Over,Not conclusive,134,Correct,1,529,0.83,3.5300000000000162,0.67,,23.649999999999974,0,77,30.71
1404,2021-02-13,TeamScore,Philadelphia 76ers,28,KNeighborsRegressor,5,108,114.19,108.5,6.0,112.58,Over,Prediction is OVER 108,111,Correct,1,530,0.83,4.360000000000016,0.82,0.83,24.479999999999972,1,78,31.38
962,2021-02-13,TeamScore,Miami Heat,27,KNeighborsRegressor,5,102,104.67,106.2,5.0,103.34,Over,Not conclusive,94,Incorrect,1,531,-1.0,3.3600000000000163,0.63,,24.479999999999972,0,78,31.38
17,2021-02-13,TeamScore,Atlanta Hawks,27,KNeighborsRegressor,5,115,113.44,110.9,5.0,113.68,Under,Not conclusive,113,Correct,1,532,0.83,4.190000000000016,0.79,,24.479999999999972,0,78,31.38
1465,2021-02-13,TeamScore,Phoenix Suns,26,KNeighborsRegressor,5,109,109.55,110.0,4.0,108.7,Under,Not conclusive,120,Incorrect,1,533,-1.0,3.1900000000000164,0.6,,24.479999999999972,0,78,31.38
1782,2021-02-13,TeamScore,Utah Jazz,28,KNeighborsRegressor,5,111,119.26,107.0,4.0,113.92,Over,Not conclusive,112,Correct,1,534,0.83,4.0200000000000164,0.75,,24.479999999999972,0,78,31.38
711,2021-02-13,TeamScore,Indiana Pacers,28,KNeighborsRegressor,5,112,109.93,118.5,8.0,112.06,Over,Not conclusive,125,Correct,1,535,0.83,4.8500000000000165,0.91,,24.479999999999972,0,78,31.38
1216,2021-02-13,TeamScore,New York Knicks,29,KNeighborsRegressor,5,101,104.39,114.4,6.0,103.78,Over,Prediction is OVER 101,121,Correct,1,536,0.83,5.680000000000017,1.06,0.83,25.30999999999997,1,79,32.04
585,2021-02-13,TeamScore,Golden State Warriors,28,KNeighborsRegressor,5,121,116.12,119.4,8.0,119.24,Under,Not conclusive,117,Correct,1,537,0.83,6.510000000000017,1.21,,25.30999999999997,0,79,32.04
647,2021-02-13,TeamScore,Houston Rockets,27,KNeighborsRegressor,5,103,106.92,105.6,5.0,103.04,Over,Not conclusive,99,Incorrect,1,538,-1.0,5.510000000000017,1.02,,25.30999999999997,0,79,32.04
208,2021-02-14,TeamScore,Charlotte Hornets,29,KNeighborsRegressor,5,112,118.47,112.5,5.0,115.14,Over,Not conclusive,110,Incorrect,1,539,-1.0,4.510000000000017,0.84,,25.30999999999997,0,79,32.04
334,2021-02-14,TeamScore,Cleveland Cavaliers,29,KNeighborsRegressor,5,100,100.77,109.4,6.0,101.74,Over,Prediction is OVER 100,111,Correct,1,540,0.83,5.340000000000017,0.99,0.83,26.13999999999997,1,80,32.67
458,2021-02-14,TeamScore,Denver Nuggets,27,KNeighborsRegressor,5,109,112.54,105.3,6.0,113.08,Over,Not conclusive,122,Correct,1,541,0.83,6.170000000000017,1.14,,26.13999999999997,0,80,32.67
1719,2021-02-14,TeamScore,Toronto Raptors,28,KNeighborsRegressor,5,117,120.47,113.4,5.0,123.14,Over,Not conclusive,112,Incorrect,1,542,-1.0,5.170000000000017,0.95,,26.13999999999997,0,80,32.67
838,2021-02-14,TeamScore,Los Angeles Lakers,29,KNeighborsRegressor,5,112,110.83,113.1,6.0,111.86,Under,Not conclusive,105,Correct,1,543,0.83,6.000000000000017,1.1,,26.13999999999997,0,80,32.67
1656,2021-02-14,TeamScore,San Antonio Spurs,28,KNeighborsRegressor,5,111,109.68,114.7,7.0,110.76,Under,Not conclusive,122,Incorrect,1,544,-1.0,5.000000000000017,0.92,,26.13999999999997,0,80,32.67
1026,2021-02-14,TeamScore,Milwaukee Bucks,28,KNeighborsRegressor,5,121,123.74,114.8,5.0,124.88,Over,Not conclusive,109,Incorrect,1,545,-1.0,4.000000000000017,0.73,,26.13999999999997,0,80,32.67
895,2021-02-14,TeamScore,Memphis Grizzlies,23,KNeighborsRegressor,5,116,116.3,114.5,3.0,110.4,Under,Not conclusive,124,Incorrect,1,546,-1.0,3.000000000000017,0.55,,26.13999999999997,0,80,32.67
1342,2021-02-14,TeamScore,Orlando Magic,29,KNeighborsRegressor,5,101,105.07,109.4,7.0,99.54,Under,Not conclusive,90,Correct,1,547,0.83,3.830000000000017,0.7,,26.13999999999997,0,80,32.67
1529,2021-02-14,TeamScore,Portland Trail Blazers,27,KNeighborsRegressor,5,116,115.06,120.7,9.0,111.92,Under,Not conclusive,121,Incorrect,1,548,-1.0,2.830000000000017,0.52,,26.13999999999997,0,80,32.67
775,2021-02-14,TeamScore,Los Angeles Clippers,29,KNeighborsRegressor,5,115,118.32,118.6,9.0,115.04,Over,Prediction is OVER 115,128,Correct,1,549,0.83,3.660000000000017,0.67,0.83,26.969999999999967,1,81,33.3
1277,2021-02-14,TeamScore,Oklahoma City Thunder,27,KNeighborsRegressor,5,111,108.94,115.1,4.0,112.08,Over,Not conclusive,114,Correct,1,550,0.83,4.490000000000017,0.82,,26.969999999999967,0,81,33.3
80,2021-02-14,TeamScore,Boston Celtics,27,KNeighborsRegressor,5,0,106.84,115.8,7.0,102.68,Over,Prediction is OVER 0,91,Correct,1,551,0.83,5.320000000000017,0.97,0.83,27.799999999999965,1,82,33.9
1466,2021-02-14,TeamScore,Phoenix Suns,27,KNeighborsRegressor,5,111,111.97,114.4,7.0,110.94,Under,Not conclusive,109,Correct,1,552,0.83,6.150000000000017,1.11,,27.799999999999965,0,82,33.9
1592,2021-02-14,TeamScore,Sacramento Kings,27,KNeighborsRegressor,5,113,115.5,118.0,8.0,115.8,Over,Prediction is OVER 113,110,Incorrect,1,553,-1.0,5.150000000000017,0.93,-1.0,26.799999999999965,1,83,32.29
1089,2021-02-14,TeamScore,Minnesota Timberwolves,28,KNeighborsRegressor,5,108,109.07,116.4,7.0,110.54,Over,Prediction is OVER 108,116,Correct,1,554,0.83,5.980000000000017,1.08,0.83,27.629999999999963,1,84,32.89
1151,2021-02-14,TeamScore,New Orleans Pelicans,27,KNeighborsRegressor,5,0,120.25,112.1,5.0,116.7,Over,Not conclusive,112,Correct,1,555,0.83,6.810000000000017,1.23,,27.629999999999963,0,84,32.89
522,2021-02-14,TeamScore,Detroit Pistons,28,KNeighborsRegressor,5,0,106.39,117.6,5.0,104.38,Over,Not conclusive,123,Correct,1,556,0.83,7.640000000000017,1.37,,27.629999999999963,0,84,32.89
397,2021-02-14,TeamScore,Dallas Mavericks,29,KNeighborsRegressor,5,117,119.32,113.7,6.0,114.44,Under,Not conclusive,118,Incorrect,1,557,-1.0,6.640000000000017,1.19,,27.629999999999963,0,84,32.89
1842,2021-02-14,TeamScore,Washington Wizards,25,KNeighborsRegressor,5,0,108.4,107.8,5.0,100.4,Over,Not conclusive,104,Correct,1,558,0.83,7.4700000000000175,1.34,,27.629999999999963,0,84,32.89
146,2021-02-15,TeamScore,Brooklyn Nets,30,KNeighborsRegressor,5,125,124.89,118.6,6.0,121.78,Under,Not conclusive,136,Incorrect,1,559,-1.0,6.4700000000000175,1.16,,27.629999999999963,0,84,32.89
712,2021-02-15,TeamScore,Indiana Pacers,29,KNeighborsRegressor,5,116,110.79,109.6,5.0,109.78,Under,Not conclusive,112,Correct,1,560,0.83,7.300000000000018,1.3,,27.629999999999963,0,84,32.89
1783,2021-02-15,TeamScore,Utah Jazz,29,KNeighborsRegressor,5,114,119.04,113.3,5.0,119.68,Over,Not conclusive,134,Correct,1,561,0.83,8.130000000000017,1.45,,27.629999999999963,0,84,32.89
18,2021-02-15,TeamScore,Atlanta Hawks,28,KNeighborsRegressor,5,103,113.98,104.4,5.0,106.56,Over,Not conclusive,112,Correct,1,562,0.83,8.960000000000017,1.59,,27.629999999999963,0,84,32.89
335,2021-02-15,TeamScore,Cleveland Cavaliers,30,KNeighborsRegressor,5,104,103.94,109.7,5.0,102.08,Under,Not conclusive,98,Correct,1,563,0.83,9.790000000000017,1.74,,27.629999999999963,0,84,32.89
963,2021-02-15,TeamScore,Miami Heat,28,KNeighborsRegressor,5,104,106.23,109.1,6.0,103.26,Under,Not conclusive,118,Incorrect,1,564,-1.0,8.790000000000017,1.56,,27.629999999999963,0,84,32.89
1843,2021-02-15,TeamScore,Washington Wizards,26,KNeighborsRegressor,5,111,109.11,107.5,4.0,114.62,Over,Not conclusive,131,Correct,1,565,0.83,9.620000000000017,1.7,,27.629999999999963,0,84,32.89
776,2021-02-15,TeamScore,Los Angeles Clippers,30,KNeighborsRegressor,5,112,120.38,108.7,5.0,120.36,Over,Not conclusive,125,Correct,1,566,0.83,10.450000000000017,1.85,,27.629999999999963,0,84,32.89
648,2021-02-15,TeamScore,Houston Rockets,28,KNeighborsRegressor,5,116,106.57,113.7,6.0,111.14,Under,Not conclusive,119,Incorrect,1,567,-1.0,9.450000000000017,1.67,,27.629999999999963,0,84,32.89
1593,2021-02-15,TeamScore,Sacramento Kings,28,KNeighborsRegressor,5,120,114.44,119.4,8.0,115.08,Under,Not conclusive,125,Incorrect,1,568,-1.0,8.450000000000017,1.49,,27.629999999999963,0,84,32.89
1405,2021-02-15,TeamScore,Philadelphia 76ers,29,KNeighborsRegressor,5,107,115.08,108.1,6.0,113.36,Over,Prediction is OVER 107,123,Correct,1,569,0.83,9.280000000000017,1.63,0.83,28.45999999999996,1,85,33.48
586,2021-02-15,TeamScore,Golden State Warriors,29,KNeighborsRegressor,5,113,115.58,118.6,9.0,106.96,Under,Not conclusive,129,Incorrect,1,570,-1.0,8.280000000000017,1.45,,28.45999999999996,0,85,33.48
269,2021-02-15,TeamScore,Chicago Bulls,27,KNeighborsRegressor,5,111,112.41,110.9,5.0,113.22,Over,Not conclusive,120,Correct,1,571,0.83,9.110000000000017,1.6,,28.45999999999996,0,85,33.48
1217,2021-02-15,TeamScore,New York Knicks,30,KNeighborsRegressor,5,105,107.38,118.8,9.0,106.16,Over,Prediction is OVER 105,123,Correct,1,572,0.83,9.940000000000017,1.74,0.83,29.28999999999996,1,86,34.06
1720,2021-02-16,TeamScore,Toronto Raptors,29,KNeighborsRegressor,5,113,121.03,115.0,5.0,118.86,Over,Not conclusive,124,Correct,1,573,0.83,10.770000000000017,1.88,,29.28999999999996,0,86,34.06
81,2021-02-16,TeamScore,Boston Celtics,28,KNeighborsRegressor,5,113,105.4,108.3,5.0,111.0,Under,Not conclusive,112,Correct,1,574,0.83,11.600000000000017,2.02,,29.28999999999996,0,86,34.06
1467,2021-02-16,TeamScore,Phoenix Suns,28,KNeighborsRegressor,5,118,111.57,119.4,8.0,114.34,Under,Not conclusive,124,Incorrect,1,575,-1.0,10.600000000000017,1.84,,29.28999999999996,0,86,34.06
839,2021-02-16,TeamScore,Los Angeles Lakers,30,KNeighborsRegressor,5,116,110.79,115.8,5.0,110.38,Under,Not conclusive,112,Correct,1,576,0.83,11.430000000000017,1.98,,29.28999999999996,0,86,34.06
459,2021-02-16,TeamScore,Denver Nuggets,28,KNeighborsRegressor,5,111,112.86,107.3,6.0,109.52,Under,Not conclusive,99,Correct,1,577,0.83,12.260000000000018,2.12,,29.28999999999996,0,86,34.06
147,2021-02-16,TeamScore,Brooklyn Nets,31,KNeighborsRegressor,5,115,125.25,106.0,5.0,121.7,Over,Not conclusive,128,Correct,1,578,0.83,13.090000000000018,2.26,,29.28999999999996,0,86,34.06
1152,2021-02-16,TeamScore,New Orleans Pelicans,28,KNeighborsRegressor,5,112,118.48,116.7,7.0,121.76,Over,Prediction is OVER 112,144,Correct,1,579,0.83,13.920000000000018,2.4,0.83,30.11999999999996,1,87,34.62
1027,2021-02-16,TeamScore,Milwaukee Bucks,29,KNeighborsRegressor,5,121,121.91,116.2,7.0,125.42,Over,Not conclusive,113,Incorrect,1,580,-1.0,12.920000000000018,2.23,,30.11999999999996,0,87,34.62
1090,2021-02-16,TeamScore,Minnesota Timberwolves,29,KNeighborsRegressor,5,104,111.37,108.2,7.0,109.14,Over,Prediction is OVER 104,104,Incorrect,1,581,-1.0,11.920000000000018,2.05,-1.0,29.11999999999996,1,88,33.09
1530,2021-02-16,TeamScore,Portland Trail Blazers,28,KNeighborsRegressor,5,116,117.2,114.8,5.0,112.2,Under,Not conclusive,115,Correct,1,582,0.83,12.750000000000018,2.19,,29.11999999999996,0,88,33.09
896,2021-02-16,TeamScore,Memphis Grizzlies,24,KNeighborsRegressor,5,115,117.95,114.9,5.0,111.7,Under,Not conclusive,113,Correct,1,583,0.83,13.580000000000018,2.33,,29.11999999999996,0,88,33.09
1278,2021-02-16,TeamScore,Oklahoma City Thunder,28,KNeighborsRegressor,5,112,110.16,113.5,6.0,110.32,Under,Not conclusive,104,Correct,1,584,0.83,14.410000000000018,2.47,,29.11999999999996,0,88,33.09
713,2021-02-17,TeamScore,Indiana Pacers,30,KNeighborsRegressor,5,115,111.78,115.8,5.0,111.76,Under,Not conclusive,134,Incorrect,1,585,-1.0,13.410000000000018,2.29,,29.11999999999996,0,88,33.09
897,2021-02-17,TeamScore,Memphis Grizzlies,25,KNeighborsRegressor,5,0,116.28,115.4,6.0,111.56,Over,Prediction is OVER 0,122,Correct,1,586,0.83,14.240000000000018,2.43,0.83,29.949999999999957,1,89,33.65
649,2021-02-17,TeamScore,Houston Rockets,29,KNeighborsRegressor,5,107,105.74,113.3,5.0,104.48,Under,Not conclusive,113,Incorrect,1,587,-1.0,13.240000000000018,2.26,,29.949999999999957,0,89,33.65
1091,2021-02-17,TeamScore,Minnesota Timberwolves,30,KNeighborsRegressor,5,109,111.06,114.2,6.0,110.52,Over,Prediction is OVER 109,128,Correct,1,588,0.83,14.070000000000018,2.39,0.83,30.779999999999955,1,90,34.2
1406,2021-02-17,TeamScore,Philadelphia 76ers,30,KNeighborsRegressor,5,114,116.79,115.8,7.0,117.38,Over,Prediction is OVER 114,118,Correct,1,589,0.83,14.900000000000018,2.53,0.83,31.609999999999953,1,91,34.74
1343,2021-02-17,TeamScore,Orlando Magic,30,KNeighborsRegressor,5,98,103.37,103.1,4.0,98.14,Over,Not conclusive,107,Correct,1,590,0.83,15.730000000000018,2.67,,31.609999999999953,0,91,34.74
270,2021-02-17,TeamScore,Chicago Bulls,28,KNeighborsRegressor,5,0,114.13,112.9,6.0,109.06,Over,Prediction is OVER 0,105,Correct,1,591,0.83,16.560000000000016,2.8,0.83,32.439999999999955,1,92,35.26
