,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
490,2021-04-21,TeamScore,Denver Nuggets,59,RandomForestRegressor,15,117,118.1,110.0,3.0,120.93,Over,Not conclusive,106,Incorrect,1,1497,-1.0,78.62999999999862,5.25,,79.08999999999969,0,329,24.04
1561,2021-04-21,TeamScore,Portland Trail Blazers,59,RandomForestRegressor,15,112,111.38,111.1,6.0,111.4,Under,Not conclusive,105,Correct,1,1498,0.83,79.45999999999862,5.3,,79.08999999999969,0,329,24.04
176,2021-04-21,TeamScore,Brooklyn Nets,60,RandomForestRegressor,15,118,119.39,108.1,5.0,117.13,Under,Not conclusive,103,Correct,1,1499,0.83,80.28999999999861,5.36,,79.08999999999969,0,329,24.04
930,2021-04-21,TeamScore,Memphis Grizzlies,58,RandomForestRegressor,15,109,123.59,106.0,5.0,121.27,Over,Not conclusive,105,Incorrect,1,1500,-1.0,79.28999999999861,5.29,,79.08999999999969,0,329,24.04
995,2021-04-21,TeamScore,Miami Heat,60,RandomForestRegressor,15,106,107.66,104.4,4.0,107.87,Over,Not conclusive,107,Correct,1,1501,0.83,80.11999999999861,5.34,,79.08999999999969,0,329,24.04
554,2021-04-21,TeamScore,Detroit Pistons,60,RandomForestRegressor,15,105,112.05,110.6,7.0,110.4,Over,Prediction is OVER 105,117,Correct,1,1502,0.83,80.94999999999861,5.39,0.83,79.91999999999969,1,330,24.22
1310,2021-04-21,TeamScore,Oklahoma City Thunder,60,RandomForestRegressor,15,108,103.13,120.0,8.0,104.2,Under,Not conclusive,116,Incorrect,1,1503,-1.0,79.94999999999861,5.32,,79.91999999999969,0,330,24.22
742,2021-04-21,TeamScore,Indiana Pacers,59,RandomForestRegressor,15,116,116.72,121.8,7.0,118.53,Over,Prediction is OVER 116,122,Correct,1,1504,0.83,80.77999999999861,5.37,0.83,80.74999999999969,1,331,24.4
1248,2021-04-21,TeamScore,New York Knicks,61,RandomForestRegressor,15,107,113.68,112.3,4.0,114.4,Over,Not conclusive,137,Correct,1,1505,0.83,81.6099999999986,5.42,,80.74999999999969,0,331,24.4
680,2021-04-21,TeamScore,Houston Rockets,60,RandomForestRegressor,15,106,110.67,108.8,6.0,109.87,Over,Prediction is OVER 106,89,Incorrect,1,1506,-1.0,80.6099999999986,5.35,-1.0,79.74999999999969,1,332,24.02
808,2021-04-21,TeamScore,Los Angeles Clippers,62,RandomForestRegressor,15,116,118.76,118.1,7.0,118.07,Over,Prediction is OVER 116,117,Correct,1,1507,0.83,81.4399999999986,5.4,0.83,80.57999999999969,1,333,24.2
1498,2021-04-21,TeamScore,Phoenix Suns,59,RandomForestRegressor,15,109,117.1,105.7,4.0,115.0,Over,Not conclusive,116,Correct,1,1508,0.83,82.2699999999986,5.46,,80.57999999999969,0,333,24.2
1122,2021-04-21,TeamScore,Minnesota Timberwolves,61,RandomForestRegressor,15,116,118.95,120.2,7.0,119.87,Over,Prediction is OVER 116,125,Correct,1,1509,0.83,83.0999999999986,5.51,0.83,81.40999999999968,1,334,24.37
1876,2021-04-21,TeamScore,Washington Wizards,59,RandomForestRegressor,15,116,117.01,111.9,6.0,118.0,Over,Not conclusive,118,Correct,1,1510,0.83,83.9299999999986,5.56,,81.40999999999968,0,334,24.37
617,2021-04-21,TeamScore,Golden State Warriors,60,RandomForestRegressor,15,119,118.62,113.4,2.0,117.73,Under,Prediction is UNDER 119,114,Correct,1,1511,0.83,84.7599999999986,5.61,0.83,82.23999999999968,1,335,24.55
1435,2021-04-21,TeamScore,Philadelphia 76ers,59,RandomForestRegressor,15,111,108.6,113.3,8.0,109.53,Under,Not conclusive,113,Incorrect,1,1512,-1.0,83.7599999999986,5.54,,82.23999999999968,0,335,24.55
302,2021-04-22,TeamScore,Chicago Bulls,60,RandomForestRegressor,15,112,107.89,108.0,5.0,108.6,Under,Not conclusive,108,Correct,1,1513,0.83,84.5899999999986,5.59,,82.23999999999968,0,335,24.55
555,2021-04-22,TeamScore,Detroit Pistons,61,RandomForestRegressor,15,107,110.14,106.6,4.0,106.33,Under,Not conclusive,91,Correct,1,1514,0.83,85.4199999999986,5.64,,82.23999999999968,0,335,24.55
113,2021-04-22,TeamScore,Boston Celtics,60,RandomForestRegressor,15,109,112.64,110.2,7.0,108.8,Under,Not conclusive,99,Correct,1,1515,0.83,86.2499999999986,5.69,,82.23999999999968,0,335,24.55
1499,2021-04-22,TeamScore,Phoenix Suns,60,RandomForestRegressor,15,111,114.93,104.4,4.0,109.4,Under,Not conclusive,86,Correct,1,1516,0.83,87.07999999999859,5.74,,82.23999999999968,0,335,24.55
238,2021-04-22,TeamScore,Charlotte Hornets,59,RandomForestRegressor,15,111,103.32,110.6,5.0,102.6,Under,Not conclusive,91,Correct,1,1517,0.83,87.90999999999859,5.79,,82.23999999999968,0,335,24.55
1436,2021-04-22,TeamScore,Philadelphia 76ers,60,RandomForestRegressor,15,113,107.65,113.3,6.0,109.87,Under,Not conclusive,117,Incorrect,1,1518,-1.0,86.90999999999859,5.73,,82.23999999999968,0,335,24.55
1057,2021-04-22,TeamScore,Milwaukee Bucks,59,RandomForestRegressor,15,116,120.7,105.7,4.0,120.47,Over,Not conclusive,124,Correct,1,1519,0.83,87.73999999999859,5.78,,82.23999999999968,0,335,24.55
1687,2021-04-22,TeamScore,San Antonio Spurs,59,RandomForestRegressor,15,111,108.75,114.7,7.0,110.13,Under,Not conclusive,106,Correct,1,1520,0.83,88.56999999999859,5.83,,82.23999999999968,0,335,24.55
1184,2021-04-22,TeamScore,New Orleans Pelicans,60,RandomForestRegressor,15,114,112.89,118.5,7.0,114.67,Over,Not conclusive,135,Correct,1,1521,0.83,89.39999999999858,5.88,,82.23999999999968,0,335,24.55
869,2021-04-22,TeamScore,Los Angeles Lakers,60,RandomForestRegressor,15,107,106.7,110.6,7.0,108.53,Over,Not conclusive,110,Correct,1,1522,0.83,90.22999999999858,5.93,,82.23999999999968,0,335,24.55
1373,2021-04-22,TeamScore,Orlando Magic,60,RandomForestRegressor,15,108,104.18,116.4,7.0,105.87,Under,Not conclusive,100,Correct,1,1523,0.83,91.05999999999858,5.98,,82.23999999999968,0,335,24.55
427,2021-04-22,TeamScore,Dallas Mavericks,59,RandomForestRegressor,15,105,109.94,106.1,5.0,110.33,Over,Not conclusive,115,Correct,1,1524,0.83,91.88999999999858,6.03,,82.23999999999968,0,335,24.55
681,2021-04-23,TeamScore,Houston Rockets,61,RandomForestRegressor,15,104,106.31,107.4,5.0,104.47,Over,Not conclusive,104,Incorrect,1,1525,-1.0,90.88999999999858,5.96,,82.23999999999968,0,335,24.55
1311,2021-04-23,TeamScore,Oklahoma City Thunder,61,RandomForestRegressor,15,112,103.94,112.8,2.0,104.93,Under,Not conclusive,109,Correct,1,1526,0.83,91.71999999999858,6.01,,82.23999999999968,0,335,24.55
1562,2021-04-23,TeamScore,Portland Trail Blazers,60,RandomForestRegressor,15,114,108.53,119.6,7.0,111.33,Under,Not conclusive,128,Incorrect,1,1527,-1.0,90.71999999999858,5.94,,82.23999999999968,0,335,24.55
996,2021-04-23,TeamScore,Miami Heat,61,RandomForestRegressor,15,107,106.74,112.3,4.0,106.87,Under,Not conclusive,103,Correct,1,1528,0.83,91.54999999999858,5.99,,82.23999999999968,0,335,24.55
618,2021-04-23,TeamScore,Golden State Warriors,61,RandomForestRegressor,15,112,118.99,111.7,6.0,117.93,Over,Not conclusive,118,Correct,1,1529,0.83,92.37999999999857,6.04,,82.23999999999968,0,335,24.55
365,2021-04-23,TeamScore,Cleveland Cavaliers,60,RandomForestRegressor,15,102,111.46,108.0,5.0,108.87,Over,Not conclusive,102,Incorrect,1,1530,-1.0,91.37999999999857,5.97,,82.23999999999968,0,335,24.55
1877,2021-04-23,TeamScore,Washington Wizards,60,RandomForestRegressor,15,116,118.99,120.7,7.0,117.73,Over,Prediction is OVER 116,129,Correct,1,1531,0.83,92.20999999999857,6.02,0.83,83.06999999999968,1,336,24.72
51,2021-04-23,TeamScore,Atlanta Hawks,61,RandomForestRegressor,15,111,116.24,107.7,5.0,116.27,Over,Not conclusive,118,Correct,1,1532,0.83,93.03999999999857,6.07,,83.06999999999968,0,336,24.72
114,2021-04-23,TeamScore,Boston Celtics,61,RandomForestRegressor,15,115,110.82,114.0,6.0,112.2,Under,Not conclusive,104,Correct,1,1533,0.83,93.86999999999857,6.12,,83.06999999999968,0,336,24.72
931,2021-04-23,TeamScore,Memphis Grizzlies,59,RandomForestRegressor,15,116,121.75,110.0,3.0,119.8,Over,Not conclusive,130,Correct,1,1534,0.83,94.69999999999857,6.17,,83.06999999999968,0,336,24.72
239,2021-04-23,TeamScore,Charlotte Hornets,60,RandomForestRegressor,15,109,104.04,109.1,4.0,103.13,Under,Not conclusive,108,Correct,1,1535,0.83,95.52999999999857,6.22,,83.06999999999968,0,336,24.72
491,2021-04-23,TeamScore,Denver Nuggets,60,RandomForestRegressor,15,116,116.58,110.7,6.0,114.33,Under,Not conclusive,97,Correct,1,1536,0.83,96.35999999999856,6.27,,83.06999999999968,0,336,24.72
177,2021-04-23,TeamScore,Brooklyn Nets,61,RandomForestRegressor,15,118,119.01,106.7,4.0,115.73,Under,Not conclusive,109,Correct,1,1537,0.83,97.18999999999856,6.32,,83.06999999999968,0,336,24.72
809,2021-04-23,TeamScore,Los Angeles Clippers,63,RandomForestRegressor,15,117,116.92,119.8,8.0,115.67,Under,Not conclusive,109,Correct,1,1538,0.83,98.01999999999856,6.37,,83.06999999999968,0,336,24.72
1185,2021-04-24,TeamScore,New Orleans Pelicans,61,RandomForestRegressor,15,116,115.7,106.6,4.0,115.0,Under,Prediction is UNDER 116,108,Correct,1,1539,0.83,98.84999999999856,6.42,0.83,83.89999999999968,1,337,24.9
1123,2021-04-24,TeamScore,Minnesota Timberwolves,62,RandomForestRegressor,15,106,119.7,106.6,4.0,116.73,Over,Not conclusive,101,Incorrect,1,1540,-1.0,97.84999999999856,6.35,,83.89999999999968,0,337,24.9
1752,2021-04-24,TeamScore,Toronto Raptors,61,RandomForestRegressor,15,104,111.47,108.7,5.0,107.67,Over,Not conclusive,103,Incorrect,1,1541,-1.0,96.84999999999856,6.28,,83.89999999999968,0,337,24.9
1058,2021-04-24,TeamScore,Milwaukee Bucks,60,RandomForestRegressor,15,116,120.23,106.8,4.0,119.6,Over,Not conclusive,132,Correct,1,1542,0.83,97.67999999999856,6.33,,83.89999999999968,0,337,24.9
870,2021-04-24,TeamScore,Los Angeles Lakers,61,RandomForestRegressor,15,107,109.17,111.7,8.0,108.47,Over,Prediction is OVER 107,93,Incorrect,1,1543,-1.0,96.67999999999856,6.27,-1.0,82.89999999999968,1,338,24.53
492,2021-04-24,TeamScore,Denver Nuggets,61,RandomForestRegressor,15,119,112.83,117.4,7.0,117.87,Under,Not conclusive,129,Incorrect,1,1544,-1.0,95.67999999999856,6.2,,82.89999999999968,0,338,24.53
303,2021-04-24,TeamScore,Chicago Bulls,61,RandomForestRegressor,15,105,106.28,107.7,5.0,106.53,Over,Not conclusive,101,Incorrect,1,1545,-1.0,94.67999999999856,6.13,,82.89999999999968,0,338,24.53
556,2021-04-24,TeamScore,Detroit Pistons,62,RandomForestRegressor,15,109,107.24,120.2,9.0,107.8,Under,Not conclusive,109,Incorrect,1,1546,-1.0,93.67999999999856,6.06,,82.89999999999968,0,338,24.53
682,2021-04-24,TeamScore,Houston Rockets,62,RandomForestRegressor,15,107,106.65,111.7,6.0,107.33,Over,Not conclusive,116,Correct,1,1547,0.83,94.50999999999856,6.11,,82.89999999999968,0,338,24.53
428,2021-04-24,TeamScore,Dallas Mavericks,60,RandomForestRegressor,15,105,110.31,108.2,6.0,109.67,Over,Prediction is OVER 105,108,Correct,1,1548,0.83,95.33999999999855,6.16,0.83,83.72999999999968,1,339,24.7
1437,2021-04-24,TeamScore,Philadelphia 76ers,61,RandomForestRegressor,15,113,109.29,112.2,5.0,108.53,Under,Not conclusive,94,Correct,1,1549,0.83,96.16999999999855,6.21,,83.72999999999968,0,339,24.7
743,2021-04-24,TeamScore,Indiana Pacers,60,RandomForestRegressor,15,113,119.4,114.9,7.0,119.6,Over,Prediction is OVER 113,115,Correct,1,1550,0.83,96.99999999999855,6.26,0.83,84.55999999999968,1,340,24.87
1688,2021-04-24,TeamScore,San Antonio Spurs,60,RandomForestRegressor,15,114,109.89,116.4,7.0,110.13,Under,Not conclusive,110,Correct,1,1551,0.83,97.82999999999855,6.31,,84.55999999999968,0,340,24.87
1815,2021-04-24,TeamScore,Utah Jazz,61,RandomForestRegressor,15,122,116.13,124.9,7.0,113.93,Under,Not conclusive,96,Correct,1,1552,0.83,98.65999999999855,6.36,,84.55999999999968,0,340,24.87
997,2021-04-24,TeamScore,Miami Heat,62,RandomForestRegressor,15,109,105.78,107.5,4.0,105.4,Under,Prediction is UNDER 109,106,Correct,1,1553,0.83,99.48999999999855,6.41,0.83,85.38999999999967,1,341,25.04
1249,2021-04-24,TeamScore,New York Knicks,62,RandomForestRegressor,15,107,116.26,108.6,5.0,114.4,Over,Not conclusive,120,Correct,1,1554,0.83,100.31999999999854,6.46,,85.38999999999967,0,341,25.04
115,2021-04-25,TeamScore,Boston Celtics,62,RandomForestRegressor,15,112,111.7,107.7,4.0,108.87,Under,Prediction is UNDER 112,104,Correct,1,1555,0.83,101.14999999999854,6.5,0.83,86.21999999999967,1,342,25.21
932,2021-04-25,TeamScore,Memphis Grizzlies,60,RandomForestRegressor,15,116,121.54,114.5,4.0,118.93,Over,Not conclusive,120,Correct,1,1556,0.83,101.97999999999854,6.55,,86.21999999999967,0,342,25.21
240,2021-04-25,TeamScore,Charlotte Hornets,61,RandomForestRegressor,15,109,103.66,106.7,4.0,106.13,Under,Prediction is UNDER 109,125,Incorrect,1,1557,-1.0,100.97999999999854,6.49,-1.0,85.21999999999967,1,343,24.85
1626,2021-04-25,TeamScore,Sacramento Kings,61,RandomForestRegressor,15,115,113.66,108.7,5.0,113.07,Under,Not conclusive,113,Correct,1,1558,0.83,101.80999999999854,6.53,,85.21999999999967,0,343,24.85
52,2021-04-25,TeamScore,Atlanta Hawks,62,RandomForestRegressor,15,116,115.62,111.0,4.0,114.73,Under,Prediction is UNDER 116,111,Correct,1,1559,0.83,102.63999999999854,6.58,0.83,86.04999999999967,1,344,25.01
744,2021-04-25,TeamScore,Indiana Pacers,61,RandomForestRegressor,15,113,116.7,119.7,7.0,117.33,Over,Prediction is OVER 113,131,Correct,1,1560,0.83,103.46999999999854,6.63,0.83,86.87999999999967,1,345,25.18
1374,2021-04-25,TeamScore,Orlando Magic,61,RandomForestRegressor,15,107,103.31,117.5,8.0,105.2,Under,Not conclusive,112,Incorrect,1,1561,-1.0,102.46999999999854,6.56,,86.87999999999967,0,345,25.18
178,2021-04-25,TeamScore,Brooklyn Nets,62,RandomForestRegressor,15,115,118.65,111.4,7.0,115.07,Over,Not conclusive,128,Correct,1,1562,0.83,103.29999999999853,6.61,,86.87999999999967,0,345,25.18
1878,2021-04-25,TeamScore,Washington Wizards,61,RandomForestRegressor,15,114,118.67,110.9,5.0,117.2,Over,Not conclusive,119,Correct,1,1563,0.83,104.12999999999853,6.66,,86.87999999999967,0,345,25.18
619,2021-04-25,TeamScore,Golden State Warriors,62,RandomForestRegressor,15,120,118.54,119.2,6.0,118.07,Under,Not conclusive,117,Correct,1,1564,0.83,104.95999999999853,6.71,,86.87999999999967,0,345,25.18
366,2021-04-25,TeamScore,Cleveland Cavaliers,61,RandomForestRegressor,15,109,109.01,112.8,2.0,107.53,Under,Not conclusive,110,Incorrect,1,1565,-1.0,103.95999999999853,6.64,,86.87999999999967,0,345,25.18
1500,2021-04-25,TeamScore,Phoenix Suns,61,RandomForestRegressor,15,116,111.85,114.0,6.0,116.07,Over,Not conclusive,119,Correct,1,1566,0.83,104.78999999999853,6.69,,86.87999999999967,0,345,25.18
1059,2021-04-25,TeamScore,Milwaukee Bucks,61,RandomForestRegressor,15,120,121.16,112.3,4.0,119.73,Under,Not conclusive,104,Correct,1,1567,0.83,105.61999999999853,6.74,,86.87999999999967,0,345,25.18
1563,2021-04-25,TeamScore,Portland Trail Blazers,61,RandomForestRegressor,15,114,109.7,118.3,7.0,111.0,Under,Not conclusive,113,Correct,1,1568,0.83,106.44999999999852,6.79,,86.87999999999967,0,345,25.18
1879,2021-04-26,TeamScore,Washington Wizards,62,RandomForestRegressor,15,114,119.9,106.5,4.0,121.27,Over,Not conclusive,143,Correct,1,1569,0.83,107.27999999999852,6.84,,86.87999999999967,0,345,25.18
53,2021-04-26,TeamScore,Atlanta Hawks,63,RandomForestRegressor,15,112,115.15,111.3,6.0,111.4,Under,Not conclusive,86,Correct,1,1570,0.83,108.10999999999852,6.89,,86.87999999999967,0,345,25.18
1124,2021-04-26,TeamScore,Minnesota Timberwolves,63,RandomForestRegressor,15,107,115.78,106.8,4.0,113.13,Over,Not conclusive,105,Incorrect,1,1571,-1.0,107.10999999999852,6.82,,86.87999999999967,0,345,25.18
1816,2021-04-26,TeamScore,Utah Jazz,62,RandomForestRegressor,15,121,114.34,123.9,7.0,113.2,Under,Not conclusive,104,Correct,1,1572,0.83,107.93999999999852,6.87,,86.87999999999967,0,345,25.18
810,2021-04-26,TeamScore,Los Angeles Clippers,64,RandomForestRegressor,15,118,116.42,112.1,4.0,118.8,Over,Not conclusive,103,Incorrect,1,1573,-1.0,106.93999999999852,6.8,,86.87999999999967,0,345,25.18
1627,2021-04-26,TeamScore,Sacramento Kings,62,RandomForestRegressor,15,113,114.43,111.9,8.0,114.67,Over,Not conclusive,113,Incorrect,1,1574,-1.0,105.93999999999852,6.73,,86.87999999999967,0,345,25.18
1689,2021-04-26,TeamScore,San Antonio Spurs,61,RandomForestRegressor,15,116,109.26,112.8,2.0,112.6,Under,Prediction is UNDER 116,146,Incorrect,1,1575,-1.0,104.93999999999852,6.66,-1.0,85.87999999999967,1,346,24.82
871,2021-04-26,TeamScore,Los Angeles Lakers,62,RandomForestRegressor,15,109,107.51,118.0,7.0,105.47,Under,Not conclusive,114,Incorrect,1,1576,-1.0,103.93999999999852,6.6,,85.87999999999967,0,346,24.82
1186,2021-04-26,TeamScore,New Orleans Pelicans,62,RandomForestRegressor,15,111,115.49,109.3,5.0,113.67,Over,Not conclusive,120,Correct,1,1577,0.83,104.76999999999852,6.64,,85.87999999999967,0,346,24.82
367,2021-04-26,TeamScore,Cleveland Cavaliers,62,RandomForestRegressor,15,104,106.78,108.6,5.0,104.4,Over,Not conclusive,96,Incorrect,1,1578,-1.0,103.76999999999852,6.58,,85.87999999999967,0,346,24.82
493,2021-04-26,TeamScore,Denver Nuggets,62,RandomForestRegressor,15,116,115.27,118.1,7.0,120.6,Over,Not conclusive,120,Correct,1,1579,0.83,104.59999999999852,6.62,,85.87999999999967,0,346,24.82
998,2021-04-26,TeamScore,Miami Heat,63,RandomForestRegressor,15,109,105.3,106.7,4.0,103.8,Under,Prediction is UNDER 109,102,Correct,1,1580,0.83,105.42999999999851,6.67,0.83,86.70999999999967,1,347,24.99
1312,2021-04-26,TeamScore,Oklahoma City Thunder,62,RandomForestRegressor,15,103,104.52,107.8,4.0,102.0,Under,Not conclusive,90,Correct,1,1581,0.83,106.25999999999851,6.72,,86.70999999999967,0,347,24.99
1438,2021-04-26,TeamScore,Philadelphia 76ers,62,RandomForestRegressor,15,116,108.24,121.2,7.0,108.73,Under,Not conclusive,121,Incorrect,1,1582,-1.0,105.25999999999851,6.65,,86.70999999999967,0,347,24.99
1250,2021-04-26,TeamScore,New York Knicks,63,RandomForestRegressor,15,104,118.47,110.9,7.0,117.47,Over,Prediction is OVER 104,110,Correct,1,1583,0.83,106.08999999999851,6.7,0.83,87.53999999999967,1,348,25.16
304,2021-04-26,TeamScore,Chicago Bulls,62,RandomForestRegressor,15,105,105.6,105.4,4.0,106.33,Over,Not conclusive,110,Correct,1,1584,0.83,106.91999999999851,6.75,,87.53999999999967,0,348,25.16
1501,2021-04-26,TeamScore,Phoenix Suns,62,RandomForestRegressor,15,107,113.6,107.6,4.0,113.93,Over,Not conclusive,118,Correct,1,1585,0.83,107.74999999999851,6.8,,87.53999999999967,0,348,25.16
933,2021-04-26,TeamScore,Memphis Grizzlies,61,RandomForestRegressor,15,112,120.31,111.7,6.0,116.67,Over,Not conclusive,96,Incorrect,1,1586,-1.0,106.74999999999851,6.73,,87.53999999999967,0,348,25.16
1375,2021-04-26,TeamScore,Orlando Magic,62,RandomForestRegressor,15,99,102.78,108.8,8.0,100.73,Over,Prediction is OVER 99,103,Correct,1,1587,0.83,107.5799999999985,6.78,0.83,88.36999999999966,1,349,25.32
429,2021-04-26,TeamScore,Dallas Mavericks,61,RandomForestRegressor,15,118,111.94,120.2,7.0,111.4,Under,Not conclusive,106,Correct,1,1588,0.83,108.4099999999985,6.83,,88.36999999999966,0,349,25.32
557,2021-04-26,TeamScore,Detroit Pistons,63,RandomForestRegressor,15,107,106.71,108.9,3.0,105.47,Under,Not conclusive,100,Correct,1,1589,0.83,109.2399999999985,6.87,,88.36999999999966,0,349,25.32
1753,2021-04-26,TeamScore,Toronto Raptors,62,RandomForestRegressor,15,112,111.78,111.9,6.0,112.4,Over,Not conclusive,112,Incorrect,1,1590,-1.0,108.2399999999985,6.81,,88.36999999999966,0,349,25.32
683,2021-04-27,TeamScore,Houston Rockets,63,RandomForestRegressor,15,114,107.33,120.2,6.0,105.87,Under,Not conclusive,107,Correct,1,1591,0.83,109.0699999999985,6.86,,88.36999999999966,0,349,25.32
179,2021-04-27,TeamScore,Brooklyn Nets,63,RandomForestRegressor,15,118,117.32,108.0,4.0,114.2,Under,Prediction is UNDER 118,116,Correct,1,1592,0.83,109.8999999999985,6.9,0.83,89.19999999999966,1,350,25.49
1125,2021-04-27,TeamScore,Minnesota Timberwolves,64,RandomForestRegressor,15,113,112.46,120.9,8.0,113.8,Over,Not conclusive,114,Correct,1,1593,0.83,110.7299999999985,6.95,,89.19999999999966,0,350,25.49
620,2021-04-27,TeamScore,Golden State Warriors,63,RandomForestRegressor,15,111,119.5,110.5,7.0,118.2,Over,Not conclusive,103,Incorrect,1,1594,-1.0,109.7299999999985,6.88,,89.19999999999966,0,350,25.49
1060,2021-04-27,TeamScore,Milwaukee Bucks,62,RandomForestRegressor,15,118,121.59,107.7,4.0,119.53,Over,Not conclusive,114,Incorrect,1,1595,-1.0,108.7299999999985,6.82,,89.19999999999966,0,350,25.49
745,2021-04-27,TeamScore,Indiana Pacers,62,RandomForestRegressor,15,118,118.71,112.2,3.0,116.73,Under,Not conclusive,112,Correct,1,1596,0.83,109.5599999999985,6.86,,89.19999999999966,0,350,25.49
1564,2021-04-27,TeamScore,Portland Trail Blazers,62,RandomForestRegressor,15,116,111.0,120.2,9.0,114.27,Under,Not conclusive,133,Incorrect,1,1597,-1.0,108.5599999999985,6.8,,89.19999999999966,0,350,25.49
116,2021-04-27,TeamScore,Boston Celtics,63,RandomForestRegressor,15,115,112.14,119.8,7.0,112.07,Under,Not conclusive,115,Incorrect,1,1598,-1.0,107.5599999999985,6.73,,89.19999999999966,0,350,25.49
1313,2021-04-27,TeamScore,Oklahoma City Thunder,63,RandomForestRegressor,15,104,103.49,110.6,6.0,104.93,Over,Not conclusive,119,Correct,1,1599,0.83,108.3899999999985,6.78,,89.19999999999966,0,350,25.49
430,2021-04-27,TeamScore,Dallas Mavericks,62,RandomForestRegressor,15,112,111.11,107.9,4.0,110.53,Under,Prediction is UNDER 112,133,Incorrect,1,1600,-1.0,107.3899999999985,6.71,-1.0,88.19999999999966,1,351,25.13
1754,2021-04-27,TeamScore,Toronto Raptors,63,RandomForestRegressor,15,115,111.58,113.9,6.0,112.0,Under,Not conclusive,103,Correct,1,1601,0.83,108.21999999999849,6.76,,88.19999999999966,0,351,25.13
241,2021-04-27,TeamScore,Charlotte Hornets,62,RandomForestRegressor,15,112,103.23,111.0,4.0,104.13,Under,Prediction is UNDER 112,104,Correct,1,1602,0.83,109.04999999999849,6.81,0.83,89.02999999999966,1,352,25.29
1628,2021-04-28,TeamScore,Sacramento Kings,63,RandomForestRegressor,15,112,115.67,106.8,4.0,113.87,Over,Not conclusive,105,Incorrect,1,1603,-1.0,108.04999999999849,6.74,,89.02999999999966,0,352,25.29
1565,2021-04-28,TeamScore,Portland Trail Blazers,63,RandomForestRegressor,15,114,112.62,116.6,7.0,114.73,Over,Not conclusive,130,Correct,1,1604,0.83,108.87999999999849,6.79,,89.02999999999966,0,352,25.29
1690,2021-04-28,TeamScore,San Antonio Spurs,62,RandomForestRegressor,15,104,111.88,105.4,4.0,110.13,Over,Not conclusive,111,Correct,1,1605,0.83,109.70999999999849,6.84,,89.02999999999966,0,352,25.29
811,2021-04-28,TeamScore,Los Angeles Clippers,65,RandomForestRegressor,15,112,113.87,112.3,7.0,111.07,Under,Not conclusive,101,Correct,1,1606,0.83,110.53999999999849,6.88,,89.02999999999966,0,352,25.29
242,2021-04-28,TeamScore,Charlotte Hornets,63,RandomForestRegressor,15,107,103.63,110.6,6.0,106.47,Under,Not conclusive,111,Incorrect,1,1607,-1.0,109.53999999999849,6.82,,89.02999999999966,0,352,25.29
999,2021-04-28,TeamScore,Miami Heat,64,RandomForestRegressor,15,107,104.89,110.7,5.0,104.53,Under,Not conclusive,116,Incorrect,1,1608,-1.0,108.53999999999849,6.75,,89.02999999999966,0,352,25.29
1376,2021-04-28,TeamScore,Orlando Magic,63,RandomForestRegressor,15,103,102.51,109.3,6.0,102.67,Under,Not conclusive,109,Incorrect,1,1609,-1.0,107.53999999999849,6.68,,89.02999999999966,0,352,25.29
305,2021-04-28,TeamScore,Chicago Bulls,63,RandomForestRegressor,15,104,104.67,109.3,5.0,103.53,Under,Not conclusive,94,Correct,1,1610,0.83,108.36999999999848,6.73,,89.02999999999966,0,352,25.29
1502,2021-04-28,TeamScore,Phoenix Suns,63,RandomForestRegressor,15,111,111.75,108.1,5.0,111.13,Over,Not conclusive,109,Incorrect,1,1611,-1.0,107.36999999999848,6.66,,89.02999999999966,0,352,25.29
117,2021-04-28,TeamScore,Boston Celtics,64,RandomForestRegressor,15,112,108.89,108.5,5.0,110.6,Under,Not conclusive,120,Incorrect,1,1612,-1.0,106.36999999999848,6.6,,89.02999999999966,0,352,25.29
1187,2021-04-28,TeamScore,New Orleans Pelicans,63,RandomForestRegressor,15,112,117.5,111.0,6.0,116.07,Over,Not conclusive,112,Incorrect,1,1613,-1.0,105.36999999999848,6.53,,89.02999999999966,0,352,25.29
1817,2021-04-28,TeamScore,Utah Jazz,63,RandomForestRegressor,15,122,112.86,123.3,6.0,117.33,Under,Not conclusive,154,Incorrect,1,1614,-1.0,104.36999999999848,6.47,,89.02999999999966,0,352,25.29
1880,2021-04-28,TeamScore,Washington Wizards,63,RandomForestRegressor,15,109,123.7,109.4,8.0,121.8,Over,Prediction is OVER 109,116,Correct,1,1615,0.83,105.19999999999848,6.51,0.83,89.85999999999966,1,353,25.46
872,2021-04-28,TeamScore,Los Angeles Lakers,63,RandomForestRegressor,15,114,108.54,114.0,2.0,112.47,Under,Not conclusive,107,Correct,1,1616,0.83,106.02999999999848,6.56,,89.85999999999966,0,353,25.46
368,2021-04-28,TeamScore,Cleveland Cavaliers,63,RandomForestRegressor,15,106,104.77,117.3,7.0,104.8,Under,Not conclusive,104,Correct,1,1617,0.83,106.85999999999848,6.61,,89.85999999999966,0,353,25.46
