,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
892,2021-02-08,TeamScore,Memphis Grizzlies,20,BayesianRidge,100,110,113.66,109.0,5.0,113.6,Over,Not conclusive,113,Correct,1,457,0.83,27.94999999999967,6.12,,29.94999999999996,0,89,33.65
835,2021-02-08,TeamScore,Los Angeles Lakers,26,BayesianRidge,100,113,108.88,114.3,6.0,109.8,Under,Not conclusive,119,Incorrect,1,458,-1.0,26.94999999999967,5.88,,29.94999999999996,0,89,33.65
1716,2021-02-08,TeamScore,Toronto Raptors,25,BayesianRidge,100,109,115.24,119.3,8.0,116.4,Over,Prediction is OVER 109,128,Correct,1,459,0.83,27.779999999999667,6.05,0.83,30.77999999999996,1,90,34.2
1463,2021-02-08,TeamScore,Phoenix Suns,24,BayesianRidge,100,109,108.88,116.4,9.0,109.8,Over,Not conclusive,119,Correct,1,460,0.83,28.609999999999665,6.22,,30.77999999999996,0,90,34.2
331,2021-02-08,TeamScore,Cleveland Cavaliers,26,BayesianRidge,100,99,102.44,106.2,5.0,103.4,Over,Not conclusive,113,Correct,1,461,0.83,29.439999999999664,6.39,,30.77999999999996,0,90,34.2
1653,2021-02-08,TeamScore,San Antonio Spurs,25,BayesianRidge,100,115,111.27,113.6,6.0,110.7,Under,Not conclusive,105,Correct,1,462,0.83,30.269999999999662,6.55,,30.77999999999996,0,90,34.2
455,2021-02-08,TeamScore,Denver Nuggets,24,BayesianRidge,100,116,115.41,113.8,5.0,115.1,Under,Not conclusive,112,Correct,1,463,0.83,31.09999999999966,6.72,,30.77999999999996,0,90,34.2
582,2021-02-08,TeamScore,Golden State Warriors,25,BayesianRidge,100,112,117.82,113.5,5.0,116.2,Over,Not conclusive,100,Incorrect,1,464,-1.0,30.09999999999966,6.49,,30.77999999999996,0,90,34.2
960,2021-02-09,TeamScore,Miami Heat,25,BayesianRidge,100,101,105.81,103.7,4.0,105.1,Over,Not conclusive,98,Incorrect,1,465,-1.0,29.09999999999966,6.26,,30.77999999999996,0,90,34.2
1526,2021-02-09,TeamScore,Portland Trail Blazers,24,BayesianRidge,100,116,113.7,111.6,7.0,113.0,Under,Not conclusive,106,Correct,1,466,0.83,29.92999999999966,6.42,,30.77999999999996,0,90,34.2
1214,2021-02-09,TeamScore,New York Knicks,27,BayesianRidge,100,98,104.36,105.4,3.0,103.6,Over,Not conclusive,96,Incorrect,1,467,-1.0,28.92999999999966,6.19,,30.77999999999996,0,90,34.2
77,2021-02-09,TeamScore,Boston Celtics,24,BayesianRidge,100,107,111.41,107.2,5.0,111.1,Over,Not conclusive,108,Correct,1,468,0.83,29.759999999999657,6.36,,30.77999999999996,0,90,34.2
1148,2021-02-09,TeamScore,New Orleans Pelicans,24,BayesianRidge,100,111,117.79,105.4,3.0,118.9,Over,Not conclusive,130,Correct,1,469,0.83,30.589999999999655,6.52,,30.77999999999996,0,90,34.2
1780,2021-02-09,TeamScore,Utah Jazz,26,BayesianRidge,100,113,117.6,108.3,5.0,118.0,Over,Not conclusive,122,Correct,1,470,0.83,31.419999999999654,6.69,,30.77999999999996,0,90,34.2
1339,2021-02-09,TeamScore,Orlando Magic,26,BayesianRidge,100,108,106.68,114.2,6.0,105.8,Under,Not conclusive,97,Correct,1,471,0.83,32.24999999999965,6.85,,30.77999999999996,0,90,34.2
645,2021-02-09,TeamScore,Houston Rockets,25,BayesianRidge,100,112,111.89,114.9,5.0,110.9,Under,Not conclusive,101,Correct,1,472,0.83,33.07999999999965,7.01,,30.77999999999996,0,90,34.2
1402,2021-02-09,TeamScore,Philadelphia 76ers,26,BayesianRidge,100,118,114.6,111.6,3.0,115.0,Under,Prediction is UNDER 118,119,Incorrect,1,473,-1.0,32.07999999999965,6.78,-1.0,29.77999999999996,1,91,32.73
583,2021-02-09,TeamScore,Golden State Warriors,26,BayesianRidge,100,112,117.52,112.8,5.0,117.2,Over,Not conclusive,114,Correct,1,474,0.83,32.90999999999965,6.94,,29.77999999999996,0,91,32.73
1654,2021-02-09,TeamScore,San Antonio Spurs,26,BayesianRidge,100,115,111.79,110.8,5.0,109.9,Under,Not conclusive,91,Correct,1,475,0.83,33.73999999999965,7.1,,29.77999999999996,0,91,32.73
1590,2021-02-09,TeamScore,Sacramento Kings,25,BayesianRidge,100,113,112.87,109.8,4.0,112.7,Under,Prediction is UNDER 113,111,Correct,1,476,0.83,34.569999999999645,7.26,0.83,30.609999999999957,1,92,33.27
519,2021-02-09,TeamScore,Detroit Pistons,25,BayesianRidge,100,116,107.04,124.9,9.0,108.4,Under,Not conclusive,122,Incorrect,1,477,-1.0,33.569999999999645,7.04,,30.609999999999957,0,92,33.27
143,2021-02-09,TeamScore,Brooklyn Nets,27,BayesianRidge,100,120,123.54,112.1,5.0,122.4,Over,Not conclusive,111,Incorrect,1,478,-1.0,32.569999999999645,6.81,,30.609999999999957,0,92,33.27
1149,2021-02-10,TeamScore,New Orleans Pelicans,25,BayesianRidge,100,115,118.97,109.8,5.0,118.7,Over,Not conclusive,116,Correct,1,479,0.83,33.39999999999964,6.97,,30.609999999999957,0,92,33.27
144,2021-02-10,TeamScore,Brooklyn Nets,28,BayesianRidge,100,122,123.25,110.8,4.0,121.5,Under,Not conclusive,104,Correct,1,480,0.83,34.22999999999964,7.13,,30.609999999999957,0,92,33.27
709,2021-02-10,TeamScore,Indiana Pacers,26,BayesianRidge,100,118,112.48,125.0,9.0,110.8,Under,Not conclusive,94,Correct,1,481,0.83,35.05999999999964,7.29,,30.609999999999957,0,92,33.27
267,2021-02-10,TeamScore,Chicago Bulls,25,BayesianRidge,100,116,110.08,114.9,5.0,111.8,Under,Not conclusive,129,Incorrect,1,482,-1.0,34.05999999999964,7.07,,30.609999999999957,0,92,33.27
1087,2021-02-10,TeamScore,Minnesota Timberwolves,26,BayesianRidge,100,104,108.26,107.9,6.0,108.6,Over,Prediction is OVER 104,112,Correct,1,483,0.83,34.88999999999964,7.22,0.83,31.439999999999955,1,93,33.81
1840,2021-02-10,TeamScore,Washington Wizards,23,BayesianRidge,100,113,107.19,108.4,4.0,107.9,Under,Prediction is UNDER 113,115,Incorrect,1,484,-1.0,33.88999999999964,7.0,-1.0,30.439999999999955,1,94,32.38
395,2021-02-10,TeamScore,Dallas Mavericks,27,BayesianRidge,100,112,114.48,116.1,7.0,114.8,Over,Prediction is OVER 112,118,Correct,1,485,0.83,34.71999999999964,7.16,0.83,31.269999999999953,1,95,32.92
1275,2021-02-10,TeamScore,Oklahoma City Thunder,25,BayesianRidge,100,101,110.8,104.9,5.0,111.0,Over,Not conclusive,113,Correct,1,486,0.83,35.549999999999635,7.31,,31.269999999999953,0,95,32.92
1024,2021-02-10,TeamScore,Milwaukee Bucks,26,BayesianRidge,100,115,124.44,106.2,5.0,124.4,Over,Not conclusive,124,Correct,1,487,0.83,36.37999999999963,7.47,,31.269999999999953,0,95,32.92
456,2021-02-10,TeamScore,Denver Nuggets,25,BayesianRidge,100,114,114.85,115.3,9.0,116.5,Over,Prediction is OVER 114,133,Correct,1,488,0.83,37.20999999999963,7.62,0.83,32.09999999999995,1,96,33.44
1717,2021-02-10,TeamScore,Toronto Raptors,26,BayesianRidge,100,120,118.3,117.6,7.0,120.0,Over,Not conclusive,137,Correct,1,489,0.83,38.03999999999963,7.78,,32.09999999999995,0,96,33.44
1464,2021-02-10,TeamScore,Phoenix Suns,25,BayesianRidge,100,110,108.17,112.5,4.0,109.7,Under,Not conclusive,125,Incorrect,1,490,-1.0,37.03999999999963,7.56,,32.09999999999995,0,96,33.44
332,2021-02-10,TeamScore,Cleveland Cavaliers,27,BayesianRidge,100,104,103.36,108.4,6.0,102.6,Under,Not conclusive,95,Correct,1,491,0.83,37.86999999999963,7.71,,32.09999999999995,0,96,33.44
15,2021-02-10,TeamScore,Atlanta Hawks,25,BayesianRidge,100,114,113.48,121.8,9.0,113.8,Under,Not conclusive,117,Incorrect,1,492,-1.0,36.86999999999963,7.49,,32.09999999999995,0,96,33.44
836,2021-02-10,TeamScore,Los Angeles Lakers,27,BayesianRidge,100,113,109.49,113.0,5.0,109.9,Under,Not conclusive,114,Incorrect,1,493,-1.0,35.86999999999963,7.28,,32.09999999999995,0,96,33.44
206,2021-02-10,TeamScore,Charlotte Hornets,27,BayesianRidge,100,107,116.31,118.0,8.0,116.1,Over,Prediction is OVER 107,114,Correct,1,494,0.83,36.699999999999626,7.43,0.83,32.92999999999995,1,97,33.95
773,2021-02-10,TeamScore,Los Angeles Clippers,27,BayesianRidge,100,117,114.16,114.5,6.0,114.6,Under,Not conclusive,119,Incorrect,1,495,-1.0,35.699999999999626,7.21,,32.92999999999995,0,97,33.95
893,2021-02-10,TeamScore,Memphis Grizzlies,21,BayesianRidge,100,112,115.15,109.8,6.0,116.5,Over,Not conclusive,130,Correct,1,496,0.83,36.529999999999625,7.36,,32.92999999999995,0,97,33.95
1340,2021-02-11,TeamScore,Orlando Magic,27,BayesianRidge,100,105,104.45,108.6,5.0,104.5,Under,Not conclusive,105,Incorrect,1,497,-1.0,35.529999999999625,7.15,,32.92999999999995,0,97,33.95
520,2021-02-11,TeamScore,Detroit Pistons,26,BayesianRidge,100,112,108.97,112.1,5.0,107.7,Under,Not conclusive,95,Correct,1,498,0.83,36.35999999999962,7.3,,32.92999999999995,0,97,33.95
710,2021-02-11,TeamScore,Indiana Pacers,27,BayesianRidge,100,114,111.77,112.1,5.0,111.7,Under,Not conclusive,111,Correct,1,499,0.83,37.18999999999962,7.45,,32.92999999999995,0,97,33.95
584,2021-02-11,TeamScore,Golden State Warriors,27,BayesianRidge,100,114,118.15,114.4,7.0,117.5,Over,Prediction is OVER 114,111,Incorrect,1,500,-1.0,36.18999999999962,7.24,-1.0,31.92999999999995,1,98,32.58
1403,2021-02-11,TeamScore,Philadelphia 76ers,27,BayesianRidge,100,117,114.22,113.5,6.0,114.2,Under,Not conclusive,114,Correct,1,501,0.83,37.01999999999962,7.39,,31.92999999999995,0,98,32.58
1718,2021-02-11,TeamScore,Toronto Raptors,27,BayesianRidge,100,0,121.29,108.4,6.0,119.9,Over,Prediction is OVER 0,106,Correct,1,502,0.83,37.84999999999962,7.54,0.83,32.75999999999995,1,99,33.09
78,2021-02-11,TeamScore,Boston Celtics,25,BayesianRidge,100,0,111.31,112.5,5.0,112.1,Over,Not conclusive,120,Correct,1,503,0.83,38.679999999999616,7.69,,32.75999999999995,0,99,33.09
961,2021-02-11,TeamScore,Miami Heat,26,BayesianRidge,100,104,102.98,107.5,4.0,102.8,Under,Not conclusive,101,Correct,1,504,0.83,39.509999999999614,7.84,,32.75999999999995,0,99,33.09
1527,2021-02-11,TeamScore,Portland Trail Blazers,25,BayesianRidge,100,114,114.04,109.8,4.0,114.4,Over,Not conclusive,118,Correct,1,505,0.83,40.33999999999961,7.99,,32.75999999999995,0,99,33.09
646,2021-02-11,TeamScore,Houston Rockets,26,BayesianRidge,100,108,108.3,104.0,2.0,107.0,Under,Not conclusive,94,Correct,1,506,0.83,41.16999999999961,8.14,,32.75999999999995,0,99,33.09
774,2021-02-12,TeamScore,Los Angeles Clippers,28,BayesianRidge,100,118,115.43,110.7,6.0,116.3,Under,Not conclusive,125,Incorrect,1,507,-1.0,40.16999999999961,7.92,,32.75999999999995,0,99,33.09
1088,2021-02-12,TeamScore,Minnesota Timberwolves,27,BayesianRidge,100,107,108.72,115.0,7.0,109.2,Over,Prediction is OVER 107,114,Correct,1,508,0.83,40.99999999999961,8.07,0.83,33.58999999999995,1,100,33.59
894,2021-02-12,TeamScore,Memphis Grizzlies,22,BayesianRidge,100,103,116.22,102.2,4.0,115.2,Over,Not conclusive,105,Correct,1,509,0.83,41.82999999999961,8.22,,33.58999999999995,0,100,33.59
16,2021-02-12,TeamScore,Atlanta Hawks,26,BayesianRidge,100,114,113.56,112.8,5.0,113.6,Under,Not conclusive,114,Incorrect,1,510,-1.0,40.82999999999961,8.01,,33.58999999999995,0,100,33.59
521,2021-02-12,TeamScore,Detroit Pistons,27,BayesianRidge,100,0,107.45,108.4,6.0,107.5,Over,Prediction is OVER 0,108,Correct,1,511,0.83,41.659999999999606,8.15,0.83,34.419999999999945,1,101,34.08
1781,2021-02-12,TeamScore,Utah Jazz,27,BayesianRidge,100,115,117.12,115.1,4.0,118.2,Over,Not conclusive,129,Correct,1,512,0.83,42.489999999999604,8.3,,34.419999999999945,0,101,34.08
333,2021-02-12,TeamScore,Cleveland Cavaliers,28,BayesianRidge,100,108,102.08,113.5,6.0,102.8,Under,Not conclusive,110,Incorrect,1,513,-1.0,41.489999999999604,8.09,,34.419999999999945,0,101,34.08
1150,2021-02-12,TeamScore,New Orleans Pelicans,26,BayesianRidge,100,113,119.77,122.3,9.0,120.7,Over,Prediction is OVER 113,130,Correct,1,514,0.83,42.3199999999996,8.23,0.83,35.24999999999994,1,102,34.56
1276,2021-02-12,TeamScore,Oklahoma City Thunder,26,BayesianRidge,100,108,112.05,109.1,7.0,110.5,Over,Prediction is OVER 108,95,Incorrect,1,515,-1.0,41.3199999999996,8.02,-1.0,34.24999999999994,1,103,33.25
1655,2021-02-12,TeamScore,San Antonio Spurs,27,BayesianRidge,100,112,109.27,116.1,7.0,110.7,Under,Not conclusive,125,Incorrect,1,516,-1.0,40.3199999999996,7.81,,34.24999999999994,0,103,33.25
1025,2021-02-12,TeamScore,Milwaukee Bucks,27,BayesianRidge,100,114,123.8,106.2,5.0,123.0,Over,Not conclusive,115,Correct,1,517,0.83,41.1499999999996,7.96,,34.24999999999994,0,103,33.25
1528,2021-02-12,TeamScore,Portland Trail Blazers,26,BayesianRidge,100,115,114.37,115.9,9.0,115.7,Over,Not conclusive,129,Correct,1,518,0.83,41.9799999999996,8.1,,34.24999999999994,0,103,33.25
268,2021-02-12,TeamScore,Chicago Bulls,26,BayesianRidge,100,111,110.51,107.9,6.0,110.1,Under,Not conclusive,106,Correct,1,519,0.83,42.8099999999996,8.25,,34.24999999999994,0,103,33.25
1341,2021-02-12,TeamScore,Orlando Magic,28,BayesianRidge,100,109,104.74,117.5,5.0,106.4,Under,Not conclusive,123,Incorrect,1,520,-1.0,41.8099999999996,8.04,,34.24999999999994,0,103,33.25
207,2021-02-12,TeamScore,Charlotte Hornets,28,BayesianRidge,100,114,117.03,113.4,5.0,117.3,Over,Not conclusive,120,Correct,1,521,0.83,42.639999999999596,8.18,,34.24999999999994,0,103,33.25
1591,2021-02-12,TeamScore,Sacramento Kings,26,BayesianRidge,100,116,114.53,115.3,8.0,114.3,Under,Not conclusive,112,Correct,1,522,0.83,43.469999999999594,8.33,,34.24999999999994,0,103,33.25
1215,2021-02-12,TeamScore,New York Knicks,28,BayesianRidge,100,111,104.71,113.7,6.0,105.1,Under,Not conclusive,109,Correct,1,523,0.83,44.29999999999959,8.47,,34.24999999999994,0,103,33.25
837,2021-02-12,TeamScore,Los Angeles Lakers,28,BayesianRidge,100,111,110.93,116.7,7.0,111.3,Over,Not conclusive,115,Correct,1,524,0.83,45.12999999999959,8.61,,34.24999999999994,0,103,33.25
1841,2021-02-12,TeamScore,Washington Wizards,24,BayesianRidge,100,107,109.92,101.3,4.0,108.2,Over,Not conclusive,91,Incorrect,1,525,-1.0,44.12999999999959,8.41,,34.24999999999994,0,103,33.25
396,2021-02-12,TeamScore,Dallas Mavericks,28,BayesianRidge,100,114,115.28,117.6,5.0,117.8,Over,Not conclusive,143,Correct,1,526,0.83,44.95999999999959,8.55,,34.24999999999994,0,103,33.25
457,2021-02-12,TeamScore,Denver Nuggets,26,BayesianRidge,100,116,114.82,114.3,6.0,113.2,Under,Not conclusive,97,Correct,1,527,0.83,45.78999999999959,8.69,,34.24999999999994,0,103,33.25
79,2021-02-12,TeamScore,Boston Celtics,26,BayesianRidge,100,0,108.82,113.3,5.0,108.2,Over,Not conclusive,102,Correct,1,528,0.83,46.619999999999585,8.83,,34.24999999999994,0,103,33.25
145,2021-02-13,TeamScore,Brooklyn Nets,29,BayesianRidge,100,120,120.91,109.9,5.0,122.1,Over,Not conclusive,134,Correct,1,529,0.83,47.449999999999584,8.97,,34.24999999999994,0,103,33.25
1404,2021-02-13,TeamScore,Philadelphia 76ers,28,BayesianRidge,100,108,114.19,108.5,6.0,113.9,Over,Prediction is OVER 108,111,Correct,1,530,0.83,48.27999999999958,9.11,0.83,35.07999999999994,1,104,33.73
962,2021-02-13,TeamScore,Miami Heat,27,BayesianRidge,100,102,104.67,106.2,5.0,103.7,Over,Not conclusive,94,Incorrect,1,531,-1.0,47.27999999999958,8.9,,35.07999999999994,0,104,33.73
17,2021-02-13,TeamScore,Atlanta Hawks,27,BayesianRidge,100,115,113.44,110.9,5.0,113.4,Under,Not conclusive,113,Correct,1,532,0.83,48.10999999999958,9.04,,35.07999999999994,0,104,33.73
1465,2021-02-13,TeamScore,Phoenix Suns,26,BayesianRidge,100,109,109.55,110.0,4.0,110.5,Over,Not conclusive,120,Correct,1,533,0.83,48.93999999999958,9.18,,35.07999999999994,0,104,33.73
1782,2021-02-13,TeamScore,Utah Jazz,28,BayesianRidge,100,111,119.26,107.0,4.0,118.6,Over,Not conclusive,112,Correct,1,534,0.83,49.76999999999958,9.32,,35.07999999999994,0,104,33.73
711,2021-02-13,TeamScore,Indiana Pacers,28,BayesianRidge,100,112,109.93,118.5,8.0,111.3,Under,Not conclusive,125,Incorrect,1,535,-1.0,48.76999999999958,9.12,,35.07999999999994,0,104,33.73
1216,2021-02-13,TeamScore,New York Knicks,29,BayesianRidge,100,101,104.39,114.4,6.0,105.9,Over,Prediction is OVER 101,121,Correct,1,536,0.83,49.599999999999575,9.25,0.83,35.90999999999994,1,105,34.2
585,2021-02-13,TeamScore,Golden State Warriors,28,BayesianRidge,100,121,116.12,119.4,8.0,116.2,Under,Not conclusive,117,Correct,1,537,0.83,50.42999999999957,9.39,,35.90999999999994,0,105,34.2
647,2021-02-13,TeamScore,Houston Rockets,27,BayesianRidge,100,103,106.92,105.6,5.0,106.2,Over,Not conclusive,99,Incorrect,1,538,-1.0,49.42999999999957,9.19,,35.90999999999994,0,105,34.2
208,2021-02-14,TeamScore,Charlotte Hornets,29,BayesianRidge,100,112,118.47,112.5,5.0,117.7,Over,Not conclusive,110,Incorrect,1,539,-1.0,48.42999999999957,8.99,,35.90999999999994,0,105,34.2
334,2021-02-14,TeamScore,Cleveland Cavaliers,29,BayesianRidge,100,100,100.77,109.4,6.0,101.7,Over,Prediction is OVER 100,111,Correct,1,540,0.83,49.25999999999957,9.12,0.83,36.73999999999994,1,106,34.66
458,2021-02-14,TeamScore,Denver Nuggets,27,BayesianRidge,100,109,112.54,105.3,6.0,113.4,Over,Not conclusive,122,Correct,1,541,0.83,50.08999999999957,9.26,,36.73999999999994,0,106,34.66
1719,2021-02-14,TeamScore,Toronto Raptors,28,BayesianRidge,100,117,120.47,113.4,5.0,119.7,Over,Not conclusive,112,Incorrect,1,542,-1.0,49.08999999999957,9.06,,36.73999999999994,0,106,34.66
838,2021-02-14,TeamScore,Los Angeles Lakers,29,BayesianRidge,100,112,110.83,113.1,6.0,110.3,Under,Not conclusive,105,Correct,1,543,0.83,49.91999999999957,9.19,,36.73999999999994,0,106,34.66
1656,2021-02-14,TeamScore,San Antonio Spurs,28,BayesianRidge,100,111,109.68,114.7,7.0,110.8,Under,Not conclusive,122,Incorrect,1,544,-1.0,48.91999999999957,8.99,,36.73999999999994,0,106,34.66
1026,2021-02-14,TeamScore,Milwaukee Bucks,28,BayesianRidge,100,121,123.74,114.8,5.0,122.4,Over,Not conclusive,109,Incorrect,1,545,-1.0,47.91999999999957,8.79,,36.73999999999994,0,106,34.66
895,2021-02-14,TeamScore,Memphis Grizzlies,23,BayesianRidge,100,116,116.3,114.5,3.0,117.0,Over,Not conclusive,124,Correct,1,546,0.83,48.74999999999957,8.93,,36.73999999999994,0,106,34.66
1342,2021-02-14,TeamScore,Orlando Magic,29,BayesianRidge,100,101,105.07,109.4,7.0,103.7,Over,Prediction is OVER 101,90,Incorrect,1,547,-1.0,47.74999999999957,8.73,-1.0,35.73999999999994,1,107,33.4
1529,2021-02-14,TeamScore,Portland Trail Blazers,27,BayesianRidge,100,116,115.06,120.7,9.0,115.6,Under,Not conclusive,121,Incorrect,1,548,-1.0,46.74999999999957,8.53,,35.73999999999994,0,107,33.4
775,2021-02-14,TeamScore,Los Angeles Clippers,29,BayesianRidge,100,115,118.32,118.6,9.0,119.2,Over,Prediction is OVER 115,128,Correct,1,549,0.83,47.579999999999565,8.67,0.83,36.569999999999936,1,108,33.86
1277,2021-02-14,TeamScore,Oklahoma City Thunder,27,BayesianRidge,100,111,108.94,115.1,4.0,109.4,Under,Not conclusive,114,Incorrect,1,550,-1.0,46.579999999999565,8.47,,36.569999999999936,0,108,33.86
80,2021-02-14,TeamScore,Boston Celtics,27,BayesianRidge,100,0,106.84,115.8,7.0,105.4,Over,Prediction is OVER 0,91,Correct,1,551,0.83,47.40999999999956,8.6,0.83,37.399999999999935,1,109,34.31
1466,2021-02-14,TeamScore,Phoenix Suns,27,BayesianRidge,100,111,111.97,114.4,7.0,111.7,Over,Prediction is OVER 111,109,Incorrect,1,552,-1.0,46.40999999999956,8.41,-1.0,36.399999999999935,1,110,33.09
1592,2021-02-14,TeamScore,Sacramento Kings,27,BayesianRidge,100,113,115.5,118.0,8.0,115.0,Over,Prediction is OVER 113,110,Incorrect,1,553,-1.0,45.40999999999956,8.21,-1.0,35.399999999999935,1,111,31.89
1089,2021-02-14,TeamScore,Minnesota Timberwolves,28,BayesianRidge,100,108,109.07,116.4,7.0,109.7,Over,Prediction is OVER 108,116,Correct,1,554,0.83,46.23999999999956,8.35,0.83,36.22999999999993,1,112,32.35
1151,2021-02-14,TeamScore,New Orleans Pelicans,27,BayesianRidge,100,0,120.25,112.1,5.0,119.5,Over,Not conclusive,112,Correct,1,555,0.83,47.06999999999956,8.48,,36.22999999999993,0,112,32.35
522,2021-02-14,TeamScore,Detroit Pistons,28,BayesianRidge,100,0,106.39,117.6,5.0,107.9,Over,Not conclusive,123,Correct,1,556,0.83,47.89999999999956,8.62,,36.22999999999993,0,112,32.35
397,2021-02-14,TeamScore,Dallas Mavericks,29,BayesianRidge,100,117,119.32,113.7,6.0,119.2,Over,Not conclusive,118,Correct,1,557,0.83,48.729999999999556,8.75,,36.22999999999993,0,112,32.35
1842,2021-02-14,TeamScore,Washington Wizards,25,BayesianRidge,100,0,108.4,107.8,5.0,108.0,Over,Not conclusive,104,Correct,1,558,0.83,49.559999999999555,8.88,,36.22999999999993,0,112,32.35
146,2021-02-15,TeamScore,Brooklyn Nets,30,BayesianRidge,100,125,124.89,118.6,6.0,125.9,Over,Not conclusive,136,Correct,1,559,0.83,50.38999999999955,9.01,,36.22999999999993,0,112,32.35
712,2021-02-15,TeamScore,Indiana Pacers,29,BayesianRidge,100,116,110.79,109.6,5.0,110.9,Under,Not conclusive,112,Correct,1,560,0.83,51.21999999999955,9.15,,36.22999999999993,0,112,32.35
1783,2021-02-15,TeamScore,Utah Jazz,29,BayesianRidge,100,114,119.04,113.3,5.0,120.4,Over,Not conclusive,134,Correct,1,561,0.83,52.04999999999955,9.28,,36.22999999999993,0,112,32.35
18,2021-02-15,TeamScore,Atlanta Hawks,28,BayesianRidge,100,103,113.98,104.4,5.0,113.8,Over,Not conclusive,112,Correct,1,562,0.83,52.87999999999955,9.41,,36.22999999999993,0,112,32.35
335,2021-02-15,TeamScore,Cleveland Cavaliers,30,BayesianRidge,100,104,103.94,109.7,5.0,103.4,Under,Not conclusive,98,Correct,1,563,0.83,53.709999999999546,9.54,,36.22999999999993,0,112,32.35
963,2021-02-15,TeamScore,Miami Heat,28,BayesianRidge,100,104,106.23,109.1,6.0,107.3,Over,Prediction is OVER 104,118,Correct,1,564,0.83,54.539999999999544,9.67,0.83,37.05999999999993,1,113,32.8
1843,2021-02-15,TeamScore,Washington Wizards,26,BayesianRidge,100,111,109.11,107.5,4.0,111.1,Over,Not conclusive,131,Correct,1,565,0.83,55.36999999999954,9.8,,37.05999999999993,0,113,32.8
776,2021-02-15,TeamScore,Los Angeles Clippers,30,BayesianRidge,100,112,120.38,108.7,5.0,120.8,Over,Not conclusive,125,Correct,1,566,0.83,56.19999999999954,9.93,,37.05999999999993,0,113,32.8
648,2021-02-15,TeamScore,Houston Rockets,28,BayesianRidge,100,116,106.57,113.7,6.0,107.7,Under,Not conclusive,119,Incorrect,1,567,-1.0,55.19999999999954,9.74,,37.05999999999993,0,113,32.8
1593,2021-02-15,TeamScore,Sacramento Kings,28,BayesianRidge,100,120,114.44,119.4,8.0,115.4,Under,Not conclusive,125,Incorrect,1,568,-1.0,54.19999999999954,9.54,,37.05999999999993,0,113,32.8
1405,2021-02-15,TeamScore,Philadelphia 76ers,29,BayesianRidge,100,107,115.08,108.1,6.0,115.8,Over,Prediction is OVER 107,123,Correct,1,569,0.83,55.02999999999954,9.67,0.83,37.88999999999993,1,114,33.24
586,2021-02-15,TeamScore,Golden State Warriors,29,BayesianRidge,100,113,115.58,118.6,9.0,116.8,Over,Prediction is OVER 113,129,Correct,1,570,0.83,55.85999999999954,9.8,0.83,38.71999999999993,1,115,33.67
269,2021-02-15,TeamScore,Chicago Bulls,27,BayesianRidge,100,111,112.41,110.9,5.0,113.1,Over,Not conclusive,120,Correct,1,571,0.83,56.689999999999536,9.93,,38.71999999999993,0,115,33.67
1217,2021-02-15,TeamScore,New York Knicks,30,BayesianRidge,100,105,107.38,118.8,9.0,108.8,Over,Prediction is OVER 105,123,Correct,1,572,0.83,57.519999999999534,10.06,0.83,39.549999999999926,1,116,34.09
1720,2021-02-16,TeamScore,Toronto Raptors,29,BayesianRidge,100,113,121.03,115.0,5.0,121.3,Over,Not conclusive,124,Correct,1,573,0.83,58.34999999999953,10.18,,39.549999999999926,0,116,34.09
81,2021-02-16,TeamScore,Boston Celtics,28,BayesianRidge,100,113,105.4,108.3,5.0,106.0,Under,Not conclusive,112,Correct,1,574,0.83,59.17999999999953,10.31,,39.549999999999926,0,116,34.09
1467,2021-02-16,TeamScore,Phoenix Suns,28,BayesianRidge,100,118,111.57,119.4,8.0,112.7,Under,Not conclusive,124,Incorrect,1,575,-1.0,58.17999999999953,10.12,,39.549999999999926,0,116,34.09
839,2021-02-16,TeamScore,Los Angeles Lakers,30,BayesianRidge,100,116,110.79,115.8,5.0,110.9,Under,Not conclusive,112,Correct,1,576,0.83,59.00999999999953,10.24,,39.549999999999926,0,116,34.09
459,2021-02-16,TeamScore,Denver Nuggets,28,BayesianRidge,100,111,112.86,107.3,6.0,111.6,Over,Not conclusive,99,Incorrect,1,577,-1.0,58.00999999999953,10.05,,39.549999999999926,0,116,34.09
147,2021-02-16,TeamScore,Brooklyn Nets,31,BayesianRidge,100,115,125.25,106.0,5.0,125.5,Over,Not conclusive,128,Correct,1,578,0.83,58.83999999999953,10.18,,39.549999999999926,0,116,34.09
1152,2021-02-16,TeamScore,New Orleans Pelicans,28,BayesianRidge,100,112,118.48,116.7,7.0,120.8,Over,Prediction is OVER 112,144,Correct,1,579,0.83,59.669999999999526,10.31,0.83,40.379999999999924,1,117,34.51
1027,2021-02-16,TeamScore,Milwaukee Bucks,29,BayesianRidge,100,121,121.91,116.2,7.0,121.1,Over,Not conclusive,113,Incorrect,1,580,-1.0,58.669999999999526,10.12,,40.379999999999924,0,117,34.51
